ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
CEG.US,202607021600,239.52,239.53,239.53,239.505,1873,448332,-3.56,0.02
CCJ.US,202607021600,96.35,96.54,96.585,96.35,339474,32560106,-0.87,0.2
OKLO.US,202607021600,52.44,52.37,52.56,52.34,169819,8960860,-0.15,-0.11
