ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
TSM.US,202606101600,408.5,408.71,408.88,407.98,202054,82767333,-4.24,0.05
AVGO.US,202606101600,373.115,372.1,373.12,371.56,588618,218899810,-6.18,-0.27
MU.US,202606101600,900.18,899.76,900.29,899.59,13704,12354585,-5.22,-0.05
