ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
SNOW.US,202606101600,239.75,239.88,239.89,239.49,129634,31094417,0.09,0.05
BABA.US,202606101600,115.65,115.6,115.65,115.6,20371,2363621,-3.72,-0.04
TSLA.US,202606101600,382.45,381.97,382.45,381.96,56514,21603317,-6.6,-0.13
