ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
NVDA.US,202606101600,201.13,200.9,201.14,200.84,151077,30377259,-3.71,-0.11
AMD.US,202606101600,453.49,453.325,453.49,453.325,8574,3903358,-7.55,-0.04
QCOM.US,202606101600,191.72,190.87,191.76,190.87,387034,73694230,-12.35,-0.44
