Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-14T04:00:00.000Z,261.9979858398,266.0,255.1799926758,256.4299926758,3217100,0.0,0.0,CEG,Constellation Energy,Constellation Energy Corporation,USD
2026-07-15T04:00:00.000Z,258.700012207,264.1199951172,255.4960021973,258.1149902344,2119800,0.0,0.0,CEG,Constellation Energy,Constellation Energy Corporation,USD
2026-07-16T04:00:00.000Z,257.25,257.3550109863,249.0,251.7700042725,2858300,0.0,0.0,CEG,Constellation Energy,Constellation Energy Corporation,USD
2026-07-17T04:00:00.000Z,247.3699951172,254.2899932861,244.9499969482,252.3899993896,2315400,0.0,0.0,CEG,Constellation Energy,Constellation Energy Corporation,USD
