ts_code,time,open,close,high,low,vol,amount,pct_change_1m
AMAT.US,202607241600,535.6,535.73,535.74,535.6,7005,3742914,0.02
LRCX.US,202607241600,304.76,304.99,304.99,304.71,16009,4881564,0.08
ASML.US,202607241600,1756.74,1757.57,1757.58,1756.582,1162,2040409,0.05
