ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
ASML.US,202606181600,1932.16,1930.88,1932.59,1930.88,2378,4596374,7.04,-0.07
GOOGL.US,202606181600,368.485,367.99,368.6,367.75,782738,288887456,-1.41,-0.13
MSFT.US,202606181600,379.63,379.67,379.67,379.6,13012,4945220,-3.6,0.01
