ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
META.US,202607071600,615.84,615.57,615.9,614.77,259951,160074104,5.6,-0.04
AAPL.US,202607071600,311.155,311.095,311.155,311.085,57774,17964609,0.8,-0.02
PLTR.US,202607071600,134.585,134.57,134.59,134.57,14340,1932656,4.08,-0.01
