ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
INTC.US,202606031600,112.56,112.59,112.6,112.56,31197,3514223,2.98,0.03
GOOGL.US,202606031600,359.34,359.05,359.35,359.04,64688,23227624,-4.6,-0.08
MSFT.US,202606031600,427.42,427.32,427.42,427.29,21819,9315584,-7.21,-0.02
