ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
AMAT.US,202606101600,498.33,496.89,498.41,496.32,228581,113339372,0.96,-0.29
LRCX.US,202606101600,322.78,322.69,322.85,322.64,14049,4535621,-0.54,-0.03
ASML.US,202606101600,1736.928,1734.05,1736.98,1732.73,39246,67884268,-0.86,-0.17
