ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
CCJ.US,202606181600,106.53,106.49,106.6,106.37,1051510,111938119,0.78,-0.04
CEG.US,202606181600,274.06,274.06,274.2,274.02,2240212,570751728,2.26,0.0
