Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-14T04:00:00.000Z,652.0,666.5,649.049987793,661.0399780273,16748200,0.0,0.0,META,Meta,"Meta Platforms, Inc.",USD
2026-07-15T04:00:00.000Z,663.5999755859,686.0800170898,656.6599731445,681.3099975586,19003400,0.0,0.0,META,Meta,"Meta Platforms, Inc.",USD
2026-07-16T04:00:00.000Z,677.2800292969,681.9000244141,660.1599731445,664.5399780273,15816000,0.0,0.0,META,Meta,"Meta Platforms, Inc.",USD
2026-07-17T04:00:00.000Z,647.700012207,652.200012207,626.0,646.0100097656,22219700,0.0,0.0,META,Meta,"Meta Platforms, Inc.",USD
