ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
TSM.US,202608041600,417.235,417.18,417.27,417.18,6042,2523839,3.2,-0.01
AVGO.US,202608041600,418.345,418.355,418.36,418.29,8898,3725559,7.47,0.01
MU.US,202608041600,894.47,894.43,894.51,894.31,8230,7337302,8.68,-0.01
