ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
AMAT.US,202607071600,551.08,551.64,551.77,550.94,20522,11312137,-8.52,0.1
LRCX.US,202607071600,323.935,324.235,324.235,323.83,26537,8588221,-7.73,0.09
ASML.US,202607071600,1742.245,1743.035,1743.19,1742.245,2908,5068468,-1.49,0.05
