ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
NVDA.US,202607071600,196.77,196.935,196.94,196.77,130379,25655885,1.08,0.08
AMD.US,202607071600,513.5,513.58,513.73,513.47,12142,6236550,-0.82,0.02
QCOM.US,202607071600,182.34,182.97,183.25,182.34,6016650,1101143984,3.81,0.35
