ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
TSM.US,202606031600,437.5,437.115,437.72,437.0,216216,94752135,0.34,-0.1
AVGO.US,202606031600,479.12,478.97,479.12,478.84,14070,6724468,4.13,-0.03
MU.US,202606031600,1080.765,1081.185,1081.37,1080.76,6513,7019343,4.41,0.04
