ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
META.US,202606031600,623.14,623.02,623.14,623.02,5140,3208546,3.76,-0.02
AAPL.US,202606031600,310.24,310.39,310.39,309.89,1548339,478708336,1.33,0.05
PLTR.US,202606031600,142.25,142.25,142.25,142.24,6521,928309,-11.45,0.0
