Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-14T04:00:00.000Z,395.7200012207,397.3299865723,384.6400146484,389.1099853516,20118700,0.0,0.0,AVGO,博通,Broadcom Inc.,USD
2026-07-15T04:00:00.000Z,396.0899963379,399.0,386.7399902344,394.2799987793,16324100,0.0,0.0,AVGO,博通,Broadcom Inc.,USD
2026-07-16T04:00:00.000Z,384.5400085449,386.7399902344,371.8999938965,374.450012207,23407200,0.0,0.0,AVGO,博通,Broadcom Inc.,USD
2026-07-17T04:00:00.000Z,366.049987793,377.3500061035,357.799987793,370.8299865723,23236500,0.0,0.0,AVGO,博通,Broadcom Inc.,USD
