ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
NVDA.US,202607291600,190.31,190.27,190.31,190.25,49148,9292449,-3.18,-0.02
AMD.US,202607291600,429.86,429.79,429.865,429.79,7507,3220960,-13.16,-0.02
QCOM.US,202607291600,156.01,156.05,156.05,156.01,2230,345027,-4.19,0.03
