ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
SNOW.US,202606031600,241.83,241.28,241.83,241.15,1340171,324422592,-7.61,-0.23
BABA.US,202606031600,127.5,127.295,127.53,127.24,200616,25571493,1.51,-0.16
TSLA.US,202606031600,423.577,423.57,423.61,423.472,67742,28692656,1.85,-0.01
