ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
INTC.US,202608041600,100.925,100.97,100.98,100.925,37268,3751533,11.94,0.04
GOOGL.US,202608041600,378.02,377.73,378.41,377.6,524877,198685804,6.07,-0.08
MSFT.US,202608041600,492.83,492.75,492.89,492.73,17770,8755980,6.03,-0.01
