ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
META.US,202607231600,606.83,606.03,606.83,605.79,294302,178489455,-5.87,-0.13
AAPL.US,202607231600,321.76,321.71,321.97,321.33,995783,320510512,-1.84,-0.02
PLTR.US,202607231600,123.455,123.475,123.48,123.455,27330,3363770,-6.92,0.02
