ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
CEG.US,202607211600,261.83,262.22,262.33,261.79,581489,152698027,3.89,0.15
CCJ.US,202607211600,88.69,88.68,88.82,88.675,619733,55390430,4.51,-0.01
OKLO.US,202607211600,44.08,44.15,44.19,44.06,137377,6058057,6.36,0.16
