ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
TSM.US,202607131600,421.857,421.815,421.86,421.8,3647,1537605,-3.47,-0.01
AVGO.US,202607131600,384.515,384.53,384.535,384.5,7421,2871154,-4.13,0.0
MU.US,202607131600,939.79,940.63,941.33,939.6,53809,50494050,-5.14,0.09
