ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
MU.US,202606151600,1083.93,1083.85,1083.93,1083.62,11611,12544572,8.83,-0.01
AMAT.US,202606151600,585.71,585.55,585.74,585.49,5337,3122638,5.96,-0.02
LRCX.US,202606151600,388.67,388.65,388.71,388.65,21055,8183420,7.21,-0.01
