Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-28T04:00:00.000Z,40.3899993896,40.6539993286,37.7999992371,39.5800018311,8701100,0.0,0.0,OKLO,Oklo,Oklo Inc.,USD
2026-07-29T04:00:00.000Z,38.9900016785,39.4500007629,36.6100006104,36.8400001526,8546000,0.0,0.0,OKLO,Oklo,Oklo Inc.,USD
2026-07-30T04:00:00.000Z,38.1500015259,41.5699996948,37.5999984741,41.0900001526,10050500,0.0,0.0,OKLO,Oklo,Oklo Inc.,USD
2026-07-31T04:00:00.000Z,42.0400009155,42.4799995422,38.8300018311,38.8300018311,8787800,0.0,0.0,OKLO,Oklo,Oklo Inc.,USD
