ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
CEG.US,202607131600,257.4,257.57,257.58,257.36,480296,123923648,2.72,0.06
CCJ.US,202607131600,90.105,90.2,90.24,90.1,940339,84574034,-6.03,0.1
OKLO.US,202607131600,45.92,45.84,45.96,45.81,263701,12106508,-6.16,-0.17
