ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
INTC.US,202607071600,109.91,110.24,110.25,109.9,203661,22355040,-8.4,0.3
GOOGL.US,202607071600,367.375,367.02,367.38,366.71,600094,219716950,1.98,-0.1
MSFT.US,202607071600,389.02,388.84,389.05,388.83,43227,16771896,-0.42,-0.05
