Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-28T04:00:00.000Z,305.9299926758,311.1600036621,300.6900024414,307.4400024414,39802400,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-07-29T04:00:00.000Z,307.1400146484,309.0599975586,297.3800048828,298.3200073242,39478000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-07-30T04:00:00.000Z,302.700012207,310.8699951172,301.3299865723,308.8500061035,38005400,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-07-31T04:00:00.000Z,309.6900024414,315.5,301.9700012207,311.2099914551,36527800,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
