ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
SNOW.US,202606151600,240.66,240.78,240.96,240.4,964013,231511102,3.44,0.06
BABA.US,202606151600,112.49,112.49,112.49,112.47,2864,322110,-0.18,0.0
TSLA.US,202606151600,410.43,411.24,411.25,410.12,771965,317110752,3.03,0.2
