ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
SNOW.US,202607131600,268.75,268.65,269.0,268.595,435155,116136055,0.43,-0.04
BABA.US,202607131600,112.2,112.35,112.47,112.155,708138,79565445,1.09,0.13
TSLA.US,202607131600,394.6,394.81,394.98,394.54,491289,193954982,-2.89,0.05
