ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
CEG.US,202606301600,248.3,248.37,248.44,248.15,1080407,267669343,-5.93,0.02
CCJ.US,202606301600,101.795,101.86,101.89,101.75,543135,55445897,-1.56,0.06
OKLO.US,202606301600,52.44,52.33,52.45,52.305,878877,46577689,-0.82,-0.21
