ts_code,time,open,close,high,low,vol,amount,pct_change,pct_change_1m
CEG.US,202607231600,275.92,275.6,275.955,275.56,683483,188370503,0.25,-0.12
CCJ.US,202607231600,89.465,89.38,89.525,89.325,54878,4908089,-1.1,-0.1
OKLO.US,202607231600,44.08,44.0,44.085,43.925,1068724,47938021,-1.12,-0.18
